0.674509804,0.698039216,0.733333333,0.737254902,0.760784314,0.77254902,0.788235294,0.823529412,0.847058824,0.866666667,0.882352941,0.909803922,0.674509804,0.68627451,0.705882353,0.105882353,0.090196078,0.184313725,0.184313725,0.254901961,0.243137255,0.847058824,0.882352941,0.909803922,0.650980392,0.678431373,0.078431373,0.074509804,0.094117647,0.121568627,0.164705882,0.176470588,0.243137255,0.239215686,0.870588235,0.898039216,0.654901961,0.074509804,0.078431373,0.082352941,0.662745098,0.733333333,0.764705882,0.780392157,0.294117647,0.333333333,0.345098039,0.890196078,0.619607843,0.058823529,0.066666667,0.662745098,0.694117647,0.721568627,0.737254902,0.768627451,0.796078431,0.345098039,0.321568627,0.862745098,0.062745098,0.058823529,0.062745098,0.647058824,0.678431373,0.698039216,0.717647059,0.756862745,0.77254902,0.364705882,0.28627451,0.376470588,0.066666667,0.050980392,0.058823529,0.631372549,0.650980392,0.68627451,0.701960784,0.725490196,0.760784314,0.270588235,0.254901961,0.329411765,0.6,0.047058824,0.047058824,0.070588235,0.647058824,0.670588235,0.682352941,0.698039216,0.22745098,0.203921569,0.254901961,0.6,0.584313725,0.070588235,0.058823529,0.058823529,0.058823529,0.619607843,0.121568627,0.101960784,0.17254902,0.2,0.68627451,0.764705882,0.556862745,0.556862745,0.062745098,0.058823529,0.058823529,0.058823529,0.082352941,0.101960784,0.11372549,0.152941176,0.725490196,0.756862745,0.537254902,0.549019608,0.568627451,0.57254902,0.058823529,0.082352941,0.074509804,0.082352941,0.152941176,0.670588235,0.705882353,0.725490196,0.51372549,0.537254902,0.552941176,0.57254902,0.588235294,0.6,0.607843137,0.615686275,0.62745098,0.647058824,0.666666667,0.682352941,0,1
0.737254902,0.768627451,0.77254902,0.784313725,0.815686275,0.835294118,0.866666667,0.88627451,0.91372549,0.42745098,0.952941176,0.980392157,0.733333333,0.749019608,0.180392157,0.196078431,0.792156863,0.82745098,0.854901961,0.878431373,0.392156863,0.411764706,0.941176471,0.968627451,0.721568627,0.741176471,0.137254902,0.141176471,0.211764706,0.803921569,0.831372549,0.349019608,0.337254902,0.407843137,0.4,0.968627451,0.709803922,0.721568627,0.2,0.133333333,0.211764706,0.250980392,0.8,0.321568627,0.349019608,0.360784314,0.423529412,0.956862745,0.690196078,0.698039216,0.725490196,0.149019608,0.156862745,0.219607843,0.266666667,0.274509804,0.305882353,0.329411765,0.901960784,0.949019608,0.662745098,0.682352941,0.705882353,0.71372549,0.17254902,0.098039216,0.184313725,0.262745098,0.317647059,0.843137255,0.874509804,0.952941176,0.631372549,0.650980392,0.678431373,0.682352941,0.145098039,0.098039216,0.156862745,0.223529412,0.776470588,0.819607843,0.858823529,0.878431373,0.623529412,0.654901961,0.654901961,0.08627451,0.129411765,0.101960784,0.117647059,0.160784314,0.231372549,0.796078431,0.82745098,0.835294118,0.603921569,0.635294118,0.074509804,0.082352941,0.094117647,0.137254902,0.149019608,0.164705882,0.211764706,0.250980392,0.784313725,0.792156863,0.584313725,0.074509804,0.058823529,0.070588235,0.109803922,0.156862745,0.694117647,0.180392157,0.145098039,0.2,0.741176471,0.760784314,0.568627451,0.066666667,0.062745098,0.074509804,0.098039216,0.647058824,0.670588235,0.68627451,0.196078431,0.129411765,0.219607843,0.741176471,0.537254902,0.556862745,0.054901961,0.082352941,0.592156863,0.611764706,0.631372549,0.666666667,0.674509804,0.137254902,0.694117647,0.690196078,1,0
0.717647059,0.729411765,0.756862745,0.760784314,0.811764706,0.831372549,0.878431373,0.894117647,0.909803922,0.91372549,0.937254902,0.964705882,0.705882353,0.717647059,0.168627451,0.176470588,0.796078431,0.819607843,0.843137255,0.878431373,0.901960784,0.368627451,0.380392157,0.956862745,0.705882353,0.698039216,0.125490196,0.215686275,0.211764706,0.8,0.831372549,0.858823529,0.37254902,0.396078431,0.376470588,0.411764706,0.694117647,0.698039216,0.176470588,0.141176471,0.231372549,0.2,0.792156863,0.298039216,0.317647059,0.356862745,0.392156863,0.941176471,0.666666667,0.670588235,0.709803922,0.207843137,0.137254902,0.188235294,0.231372549,0.266666667,0.337254902,0.305882353,0.882352941,0.933333333,0.647058824,0.643137255,0.670588235,0.705882353,0.184313725,0.129411765,0.156862745,0.231372549,0.215686275,0.819607843,0.862745098,0.898039216,0.619607843,0.635294118,0.658823529,0.682352941,0.705882353,0.098039216,0.117647059,0.192156863,0.28627451,0.815686275,0.839215686,0.862745098,0.603921569,0.611764706,0.647058824,0.666666667,0.098039216,0.105882353,0.137254902,0.176470588,0.164705882,0.780392157,0.811764706,0.843137255,0.596078431,0.588235294,0.619607843,0.082352941,0.074509804,0.125490196,0.125490196,0.168627451,0.243137255,0.184313725,0.780392157,0.807843137,0.552941176,0.576470588,0.070588235,0.070588235,0.090196078,0.11372549,0.670588235,0.2,0.137254902,0.149019608,0.168627451,0.776470588,0.564705882,0.556862745,0.058823529,0.082352941,0.090196078,0.611764706,0.643137255,0.678431373,0.2,0.125490196,0.160784314,0.741176471,0.517647059,0.533333333,0.537254902,0.054901961,0.576470588,0.603921569,0.619607843,0.654901961,0.674509804,0.68627451,0.68627451,0.709803922,1,0
0.701960784,0.733333333,0.752941176,0.745098039,0.776470588,0.184313725,0.28627451,0.811764706,0.862745098,0.88627451,0.905882353,0.917647059,0.698039216,0.717647059,0.733333333,0.137254902,0.168627451,0.160784314,0.196078431,0.31372549,0.329411765,0.866666667,0.894117647,0.91372549,0.678431373,0.71372549,0.098039216,0.129411765,0.145098039,0.149019608,0.196078431,0.215686275,0.301960784,0.392156863,0.874509804,0.901960784,0.654901961,0.094117647,0.074509804,0.109803922,0.737254902,0.760784314,0.77254902,0.784313725,0.207843137,0.321568627,0.364705882,0.890196078,0.098039216,0.066666667,0.070588235,0.125490196,0.701960784,0.717647059,0.749019608,0.784313725,0.321568627,0.298039216,0.356862745,0.870588235,0.08627451,0.082352941,0.066666667,0.647058824,0.666666667,0.694117647,0.729411765,0.768627451,0.8,0.274509804,0.270588235,0.843137255,0.08627451,0.078431373,0.066666667,0.623529412,0.658823529,0.68627451,0.701960784,0.745098039,0.764705882,0.239215686,0.28627451,0.807843137,0.082352941,0.066666667,0.070588235,0.08627451,0.650980392,0.670588235,0.690196078,0.71372549,0.254901961,0.223529412,0.243137255,0.8,0.580392157,0.043137255,0.058823529,0.062745098,0.611764706,0.631372549,0.666666667,0.68627451,0.137254902,0.17254902,0.2,0.77254902,0.560784314,0.074509804,0.047058824,0.050980392,0.062745098,0.066666667,0.066666667,0.109803922,0.109803922,0.137254902,0.22745098,0.741176471,0.533333333,0.560784314,0.054901961,0.054901961,0.054901961,0.043137255,0.074509804,0.082352941,0.101960784,0.670588235,0.690196078,0.721568627,0.517647059,0.537254902,0.549019608,0.541176471,0.105882353,0.066666667,0.078431373,0.623529412,0.643137255,0.639215686,0.662745098,0.674509804,0,1
0.780392157,0.796078431,0.823529412,0.823529412,0.839215686,0.854901961,0.901960784,0.925490196,0.949019608,0.443137255,0.992156863,1,0.752941176,0.776470588,0.188235294,0.17254902,0.823529412,0.850980392,0.894117647,0.909803922,0.415686275,0.415686275,0.403921569,0.992156863,0.752941176,0.768627451,0.203921569,0.207843137,0.192156863,0.835294118,0.862745098,0.37254902,0.431372549,0.356862745,0.439215686,0.819607843,0.737254902,0.749019608,0.141176471,0.160784314,0.188235294,0.211764706,0.298039216,0.356862745,0.321568627,0.407843137,0.4,0.976470588,0.71372549,0.737254902,0.737254902,0.164705882,0.141176471,0.152941176,0.239215686,0.278431373,0.325490196,0.396078431,0.929411765,0.964705882,0.658823529,0.705882353,0.725490196,0.2,0.133333333,0.164705882,0.207843137,0.235294118,0.28627451,0.615686275,0.905882353,0.952941176,0.678431373,0.694117647,0.717647059,0.505882353,0.141176471,0.11372549,0.188235294,0.203921569,0.266666667,0.850980392,0.88627451,0.917647059,0.666666667,0.682352941,0.701960784,0.121568627,0.145098039,0.133333333,0.149019608,0.180392157,0.247058824,0.807843137,0.858823529,0.88627451,0.654901961,0.662745098,0.08627451,0.078431373,0.094117647,0.152941176,0.129411765,0.22745098,0.164705882,0.250980392,0.823529412,0.854901961,0.62745098,0.635294118,0.062745098,0.078431373,0.125490196,0.149019608,0.71372549,0.207843137,0.231372549,0.188235294,0.239215686,0.823529412,0.607843137,0.615686275,0.070588235,0.094117647,0.133333333,0.125490196,0.694117647,0.71372549,0.207843137,0.176470588,0.17254902,0.796078431,0.57254902,0.584313725,0.596078431,0.164705882,0.094117647,0.647058824,0.674509804,0.68627451,0.709803922,0.207843137,0.188235294,0.756862745,1,0
0.68627451,0.717647059,0.733333333,0.749019608,0.77254902,0.803921569,0.82745098,0.862745098,0.882352941,0.898039216,0.921568627,0.945098039,0.682352941,0.709803922,0.721568627,0.117647059,0.105882353,0.121568627,0.203921569,0.239215686,0.28627451,0.305882353,0.91372549,0.929411765,0.670588235,0.670588235,0.105882353,0.090196078,0.098039216,0.121568627,0.196078431,0.196078431,0.235294118,0.31372549,0.882352941,0.925490196,0.658823529,0.141176471,0.066666667,0.082352941,0.08627451,0.737254902,0.231372549,0.247058824,0.247058824,0.337254902,0.368627451,0.901960784,0.156862745,0.066666667,0.070588235,0.082352941,0.698039216,0.733333333,0.752941176,0.788235294,0.811764706,0.352941176,0.356862745,0.874509804,0.078431373,0.058823529,0.058823529,0.635294118,0.682352941,0.694117647,0.737254902,0.760784314,0.8,0.258823529,0.384313725,0.847058824,0.615686275,0.058823529,0.058823529,0.08627451,0.650980392,0.674509804,0.709803922,0.737254902,0.77254902,0.274509804,0.294117647,0.815686275,0.592156863,0.058823529,0.047058824,0.062745098,0.619607843,0.658823529,0.68627451,0.71372549,0.737254902,0.231372549,0.223529412,0.784313725,0.580392157,0.047058824,0.133333333,0.047058824,0.078431373,0.447058824,0.164705882,0.141176471,0.188235294,0.196078431,0.211764706,0.788235294,0.564705882,0.57254902,0.043137255,0.070588235,0.058823529,0.070588235,0.082352941,0.098039216,0.109803922,0.133333333,0.717647059,0.749019608,0.541176471,0.556862745,0.57254902,0.050980392,0.058823529,0.070588235,0.074509804,0.078431373,0.145098039,0.541176471,0.68627451,0.705882353,0.521568627,0.529411765,0.552941176,0.564705882,0.458823529,0.090196078,0.090196078,0.149019608,0.639215686,0.654901961,0.666666667,0.678431373,0,1
0.8,0.796078431,0.17254902,0.231372549,0.850980392,0.88627451,0.905882353,0.933333333,0.941176471,0.376470588,0.968627451,0.996078431,0.77254902,0.141176471,0.176470588,0.223529412,0.290196078,0.858823529,0.898039216,0.901960784,0.37254902,0.388235294,0.415686275,0.984313725,0.752941176,0.125490196,0.156862745,0.203921569,0.223529412,0.274509804,0.870588235,0.305882353,0.360784314,0.341176471,0.450980392,0.97254902,0.737254902,0.756862745,0.164705882,0.133333333,0.196078431,0.211764706,0.282352941,0.294117647,0.321568627,0.380392157,0.929411765,0.968627451,0.725490196,0.741176471,0.192156863,0.11372549,0.145098039,0.164705882,0.203921569,0.254901961,0.282352941,0.890196078,0.917647059,0.952941176,0.717647059,0.745098039,0.741176471,0.149019608,0.129411765,0.156862745,0.184313725,0.250980392,0.835294118,0.866666667,0.898039216,0.925490196,0.709803922,0.71372549,0.737254902,0.180392157,0.117647059,0.129411765,0.22745098,0.219607843,0.309803922,0.839215686,0.878431373,0.898039216,0.694117647,0.709803922,0.149019608,0.11372549,0.152941176,0.141176471,0.137254902,0.168627451,0.22745098,0.388235294,0.850980392,0.870588235,0.662745098,0.101960784,0.08627451,0.105882353,0.133333333,0.168627451,0.164705882,0.160784314,0.137254902,0.247058824,0.811764706,0.843137255,0.62745098,0.105882353,0.094117647,0.090196078,0.090196078,0.709803922,0.658823529,0.145098039,0.184313725,0.176470588,0.215686275,0.8,0.603921569,0.054901961,0.08627451,0.082352941,0.654901961,0.690196078,0.694117647,0.521568627,0.149019608,0.180392157,0.17254902,0.780392157,0.580392157,0.070588235,0.054901961,0.08627451,0.654901961,0.674509804,0.678431373,0.68627451,0.219607843,0.137254902,0.356862745,0.752941176,1,0
0.768627451,0.792156863,0.796078431,0.811764706,0.843137255,0.870588235,0.890196078,0.917647059,0.929411765,0.517647059,0.396078431,0.996078431,0.764705882,0.168627451,0.149019608,0.2,0.819607843,0.843137255,0.874509804,0.894117647,0.4,0.376470588,0.388235294,0.984313725,0.749019608,0.141176471,0.125490196,0.156862745,0.203921569,0.831372549,0.850980392,0.301960784,0.368627451,0.454901961,0.439215686,0.478431373,0.721568627,0.137254902,0.149019608,0.17254902,0.129411765,0.262745098,0.337254902,0.282352941,0.360784314,0.384313725,0.411764706,0.956862745,0.694117647,0.741176471,0.125490196,0.156862745,0.121568627,0.17254902,0.231372549,0.278431373,0.31372549,0.329411765,0.901960784,0.945098039,0.68627451,0.721568627,0.725490196,0.156862745,0.141176471,0.133333333,0.184313725,0.329411765,0.270588235,0.839215686,0.882352941,0.91372549,0.670588235,0.709803922,0.709803922,0.717647059,0.121568627,0.141176471,0.145098039,0.180392157,0.788235294,0.835294118,0.850980392,0.898039216,0.650980392,0.682352941,0.698039216,0.149019608,0.11372549,0.121568627,0.137254902,0.156862745,0.22745098,0.8,0.823529412,0.862745098,0.62745098,0.654901961,0.654901961,0.08627451,0.129411765,0.117647059,0.109803922,0.184313725,0.149019608,0.270588235,0.792156863,0.82745098,0.592156863,0.509803922,0.066666667,0.074509804,0.082352941,0.125490196,0.694117647,0.152941176,0.137254902,0.17254902,0.266666667,0.776470588,0.564705882,0.6,0.070588235,0.054901961,0.08627451,0.650980392,0.666666667,0.682352941,0.137254902,0.149019608,0.152941176,0.745098039,0.537254902,0.568627451,0.588235294,0.580392157,0.6,0.62745098,0.639215686,0.654901961,0.670588235,0.160784314,0.160784314,0.690196078,1,0
0.780392157,0.788235294,0.815686275,0.745098039,0.835294118,0.866666667,0.901960784,0.925490196,0.941176471,0.439215686,0.439215686,1,0.77254902,0.784313725,0.164705882,0.160784314,0.270588235,0.850980392,0.88627451,0.909803922,0.439215686,0.423529412,0.431372549,0.478431373,0.752941176,0.752941176,0.129411765,0.149019608,0.164705882,0.835294118,0.858823529,0.392156863,0.37254902,0.364705882,0.4,0.482352941,0.749019608,0.71372549,0.211764706,0.192156863,0.188235294,0.196078431,0.807843137,0.28627451,0.356862745,0.384313725,0.466666667,0.960784314,0.729411765,0.733333333,0.733333333,0.207843137,0.192156863,0.152941176,0.184313725,0.325490196,0.356862745,0.443137255,0.917647059,0.941176471,0.709803922,0.698039216,0.717647059,0.749019608,0.156862745,0.168627451,0.203921569,0.278431373,0.345098039,0.88627451,0.901960784,0.91372549,0.690196078,0.682352941,0.71372549,0.709803922,0.17254902,0.152941176,0.203921569,0.180392157,0.309803922,0.854901961,0.88627451,0.894117647,0.682352941,0.690196078,0.701960784,0.149019608,0.105882353,0.141176471,0.141176471,0.184313725,0.247058824,0.309803922,0.850980392,0.874509804,0.654901961,0.666666667,0.125490196,0.101960784,0.109803922,0.125490196,0.180392157,0.219607843,0.247058824,0.250980392,0.6,0.835294118,0.623529412,0.074509804,0.078431373,0.082352941,0.101960784,0.184313725,0.717647059,0.223529412,0.235294118,0.223529412,0.266666667,0.8,0.607843137,0.105882353,0.074509804,0.078431373,0.098039216,0.694117647,0.698039216,0.709803922,0.192156863,0.207843137,0.160784314,0.768627451,0.580392157,0.592156863,0.121568627,0.090196078,0.647058824,0.678431373,0.68627451,0.682352941,0.698039216,0.149019608,0.717647059,0.749019608,1,0
0.741176471,0.760784314,0.768627451,0.8,0.82745098,0.847058824,0.882352941,0.909803922,0.91372549,0.415686275,0.97254902,1,0.725490196,0.745098039,0.180392157,0.2,0.752941176,0.847058824,0.878431373,0.890196078,0.349019608,0.415686275,0.42745098,0.992156863,0.721568627,0.129411765,0.149019608,0.133333333,0.211764706,0.815686275,0.847058824,0.407843137,0.325490196,0.388235294,0.439215686,0.964705882,0.71372549,0.717647059,0.160784314,0.129411765,0.149019608,0.235294118,0.623529412,0.31372549,0.305882353,0.388235294,0.8,0.992156863,0.682352941,0.729411765,0.741176471,0.192156863,0.192156863,0.22745098,0.176470588,0.282352941,0.298039216,0.345098039,0.905882353,0.984313725,0.670588235,0.701960784,0.71372549,0.698039216,0.2,0.133333333,0.207843137,0.211764706,0.325490196,0.850980392,0.88627451,0.91372549,0.647058824,0.682352941,0.694117647,0.690196078,0.141176471,0.117647059,0.133333333,0.247058824,0.784313725,0.823529412,0.858823529,0.858823529,0.62745098,0.647058824,0.670588235,0.133333333,0.129411765,0.105882353,0.129411765,0.160784314,0.235294118,0.8,0.819607843,0.82745098,0.611764706,0.623529412,0.137254902,0.101960784,0.08627451,0.08627451,0.164705882,0.17254902,0.168627451,0.77254902,0.792156863,0.788235294,0.588235294,0.603921569,0.105882353,0.074509804,0.08627451,0.635294118,0.682352941,0.17254902,0.203921569,0.192156863,0.764705882,0.760784314,0.560784314,0.584313725,0.078431373,0.074509804,0.101960784,0.647058824,0.670588235,0.678431373,0.164705882,0.188235294,0.180392157,0.729411765,0.533333333,0.556862745,0.564705882,0.078431373,0.592156863,0.619607843,0.643137255,0.650980392,0.666666667,0.137254902,0.701960784,0.694117647,1,0
